event_id,timestamp,citizen_id,cam_id,event_type,flagged,severity,duration_seconds
EVT-202603-000295,2026-03-11T09:10:44,PR-02745,LOC-012,ANPR,N,0,4
EVT-202603-000296,2026-03-29T07:46:40,PR-00307,LOC-014,CCTV-FR,N,0,3
EVT-202603-000297,2026-03-21T16:51:14,PR-02073,LOC-003,CCTV-FR,N,0,134
EVT-202603-000298,2026-03-19T10:29:11,PR-00483,LOC-012,ANPR,N,0,7
EVT-202603-000299,2026-03-17T15:49:52,PR-02727,LOC-029,Biometric,N,0,8
EVT-202603-000300,2026-03-11T19:05:45,PR-01649,LOC-002,ANPR,N,0,8
EVT-202603-000301,2026-03-16T04:32:35,PR-02320,LOC-026,Smartcard,Y,3,7
EVT-202603-000302,2026-03-18T21:22:44,PR-00817,LOC-012,ANPR,N,0,4
EVT-202603-000303,2026-03-02T19:35:21,PR-00594,LOC-003,CCTV-FR,N,0,100
EVT-202603-000304,2026-03-18T00:07:31,PR-01322,LOC-013,Smartcard,N,0,3
EVT-202603-000305,2026-03-31T17:45:49,PR-01731,LOC-017,CCTV-FR,N,0,95
EVT-202603-000306,2026-03-12T20:06:37,PR-00337,LOC-012,ANPR,N,0,8
EVT-202603-000307,2026-03-14T20:39:07,PR-02715,LOC-003,CCTV-FR,N,0,39
EVT-202603-000308,2026-03-09T03:21:15,PR-02118,LOC-001,ANPR,N,0,2
EVT-202603-000309,2026-03-02T05:27:58,PR-00770,LOC-016,CCTV-FR,N,0,132
EVT-202603-000310,2026-03-21T05:03:53,PR-02383,LOC-024,ANPR,Y,3,3
EVT-202603-000311,2026-03-08T11:28:18,PR-00207,LOC-020,Utilities,N,0,5
EVT-202603-000312,2026-03-04T09:59:26,PR-00268,LOC-017,CCTV-FR,N,0,170
EVT-202603-000313,2026-03-21T01:56:30,PR-01405,LOC-022,CCTV-FR,N,0,77
EVT-202603-000314,2026-03-12T16:03:52,PR-00289,LOC-026,Smartcard,N,0,7
EVT-202603-000315,2026-03-05T02:06:35,PR-01440,LOC-015,CCTV-FR,N,0,38
EVT-202603-000316,2026-03-25T17:16:13,PR-02063,LOC-023,ANPR,N,0,8
EVT-202603-000317,2026-03-29T21:55:03,PR-02537,LOC-025,CCTV-FR,N,0,98
EVT-202603-000318,2026-03-03T13:54:38,PR-01413,LOC-004,Biometric,N,0,7
EVT-202603-000319,2026-03-17T22:19:48,PR-01501,LOC-021,CCTV-FR,N,0,59
EVT-202603-000320,2026-03-01T11:45:38,PR-00449,LOC-030,Biometric,N,0,4
EVT-202603-000321,2026-03-01T16:43:23,PR-00732,LOC-023,ANPR,N,0,5
EVT-202603-000322,2026-03-13T14:09:27,PR-02738,LOC-005,Biometric,N,0,7
EVT-202603-000323,2026-03-24T09:48:37,PR-02297,LOC-005,Biometric,N,0,8
EVT-202603-000324,2026-03-20T05:20:39,PR-01103,LOC-013,Smartcard,N,0,3
EVT-202603-000325,2026-03-21T10:33:58,PR-01025,LOC-014,CCTV-FR,N,0,54
EVT-202603-000326,2026-03-14T04:04:57,PR-01359,LOC-005,Biometric,Y,1,8
EVT-202603-000327,2026-03-09T07:30:07,PR-02255,LOC-010,Biometric,Y,3,2
EVT-202603-000328,2026-03-20T02:09:03,PR-01312,LOC-008,ANPR,N,0,5
EVT-202603-000329,2026-03-18T01:25:12,PR-00138,LOC-024,ANPR,N,0,7
EVT-202603-000330,2026-03-11T16:26:50,PR-00906,LOC-003,CCTV-FR,N,0,6
EVT-202603-000331,2026-03-12T02:15:10,PR-01253,LOC-029,Biometric,N,0,2
EVT-202603-000332,2026-03-27T14:06:35,PR-00357,LOC-008,ANPR,N,0,5
EVT-202603-000333,2026-03-08T01:32:24,PR-02261,LOC-022,CCTV-FR,N,0,123
EVT-202603-000334,2026-03-29T03:09:56,PR-00249,LOC-029,Biometric,N,0,8
EVT-202603-000335,2026-03-20T08:04:17,PR-00076,LOC-015,CCTV-FR,N,0,134
EVT-202603-000336,2026-03-18T17:15:05,PR-00736,LOC-009,ANPR,N,0,7
EVT-202603-000337,2026-03-22T21:58:46,PR-02182,LOC-006,Smartcard,N,0,1
EVT-202603-000338,2026-03-01T02:56:52,PR-01097,LOC-028,ANPR,N,0,8
EVT-202603-000339,2026-03-01T21:52:00,PR-01799,LOC-017,CCTV-FR,N,0,90
EVT-202603-000340,2026-03-08T08:49:30,PR-02538,LOC-012,ANPR,N,0,6
EVT-202603-000341,2026-03-13T10:04:54,PR-02831,LOC-016,CCTV-FR,N,0,112
EVT-202603-000342,2026-03-05T02:01:31,PR-00268,LOC-008,ANPR,N,0,4
EVT-202603-000343,2026-03-15T04:56:29,PR-00699,LOC-010,Biometric,N,0,3
EVT-202603-000344,2026-03-13T07:52:49,PR-02916,LOC-010,Biometric,N,0,5
EVT-202603-000345,2026-03-03T17:18:36,PR-02161,LOC-009,ANPR,N,0,4
EVT-202603-000346,2026-03-31T21:23:00,PR-01620,LOC-028,ANPR,Y,2,8
EVT-202603-000347,2026-03-07T11:13:43,PR-01795,LOC-028,ANPR,N,0,7
EVT-202603-000348,2026-03-14T23:38:26,PR-02810,LOC-013,Smartcard,Y,2,3
EVT-202603-000349,2026-03-15T11:47:36,PR-01940,LOC-028,ANPR,Y,1,8
EVT-202603-000350,2026-03-26T16:13:20,PR-02379,LOC-009,ANPR,Y,3,7
EVT-202603-000351,2026-03-01T03:01:15,PR-01959,LOC-025,CCTV-FR,N,0,120
EVT-202603-000352,2026-03-17T13:42:39,PR-01362,LOC-012,ANPR,N,0,5
EVT-202603-000353,2026-03-30T17:52:57,PR-02462,LOC-007,CCTV-FR,N,0,173
EVT-202603-000354,2026-03-24T05:06:37,PR-01397,LOC-006,Smartcard,N,0,7
EVT-202603-000355,2026-03-12T17:54:03,PR-01128,LOC-025,CCTV-FR,N,0,154
EVT-202603-000356,2026-03-09T10:29:45,PR-00252,LOC-014,CCTV-FR,Y,4,72
EVT-202603-000357,2026-03-31T18:23:42,PR-01625,LOC-005,Biometric,N,0,7
EVT-202603-000358,2026-03-29T00:23:04,PR-01554,LOC-017,CCTV-FR,N,0,162
EVT-202603-000359,2026-03-15T04:20:42,PR-02371,LOC-010,Biometric,N,0,5
EVT-202603-000360,2026-03-26T15:46:24,PR-02111,LOC-015,CCTV-FR,N,0,43
EVT-202603-000361,2026-03-30T16:21:14,PR-01776,LOC-022,CCTV-FR,N,0,177
EVT-202603-000362,2026-03-01T22:49:00,PR-02880,LOC-023,ANPR,Y,1,8
EVT-202603-000363,2026-03-07T13:01:23,PR-01753,LOC-016,CCTV-FR,N,0,18
EVT-202603-000364,2026-03-13T09:17:21,PR-00960,LOC-028,ANPR,N,0,3
EVT-202603-000365,2026-03-09T18:38:31,PR-00997,LOC-014,CCTV-FR,N,0,139
EVT-202603-000366,2026-03-03T22:59:10,PR-00893,LOC-013,Smartcard,N,0,6
EVT-202603-000367,2026-03-11T22:26:38,PR-01420,LOC-020,Utilities,N,0,4
EVT-202603-000368,2026-03-26T07:53:07,PR-00277,LOC-017,CCTV-FR,N,0,69
EVT-202603-000369,2026-03-12T12:02:12,PR-00717,LOC-028,ANPR,N,0,4
EVT-202603-000370,2026-03-29T06:15:39,PR-01934,LOC-026,Smartcard,Y,5,7
EVT-202603-000371,2026-03-14T02:43:21,PR-00089,LOC-029,Biometric,N,0,5
EVT-202603-000372,2026-03-10T16:30:19,PR-02146,LOC-012,ANPR,N,0,1
EVT-202603-000373,2026-03-24T01:32:52,PR-00125,LOC-006,Smartcard,N,0,2
EVT-202603-000374,2026-03-24T18:26:17,PR-01061,LOC-002,ANPR,N,0,5
EVT-202603-000375,2026-03-19T09:04:34,PR-00742,LOC-010,Biometric,N,0,8
EVT-202603-000376,2026-03-30T06:59:02,PR-01324,LOC-023,ANPR,N,0,2
EVT-202603-000377,2026-03-03T14:19:31,PR-01234,LOC-021,CCTV-FR,N,0,94
EVT-202603-000378,2026-03-19T18:49:50,PR-01889,LOC-009,ANPR,N,0,7
EVT-202603-000379,2026-03-06T06:55:27,PR-01085,LOC-015,CCTV-FR,N,0,22
EVT-202603-000380,2026-03-09T15:00:57,PR-01225,LOC-003,CCTV-FR,Y,2,175
EVT-202603-000381,2026-03-21T01:16:37,PR-02757,LOC-009,ANPR,N,0,7
EVT-202603-000382,2026-03-04T14:10:17,PR-00294,LOC-004,Biometric,N,0,2
EVT-202603-000383,2026-03-08T23:17:58,PR-01048,LOC-012,ANPR,N,0,3
EVT-202603-000384,2026-03-02T00:05:46,PR-01026,LOC-028,ANPR,N,0,3
EVT-202603-000385,2026-03-19T20:22:22,PR-02370,LOC-017,CCTV-FR,N,0,135
EVT-202603-000386,2026-03-15T05:25:30,PR-00498,LOC-026,Smartcard,N,0,4
EVT-202603-000387,2026-03-05T18:13:18,PR-00290,LOC-022,CCTV-FR,Y,2,24
EVT-202603-000388,2026-03-09T11:40:41,PR-00298,LOC-016,CCTV-FR,N,0,16
EVT-202603-000389,2026-03-14T15:54:04,PR-00594,LOC-024,ANPR,N,0,7
EVT-202603-000390,2026-03-13T20:12:04,PR-02561,LOC-020,Utilities,N,0,7
EVT-202603-000391,2026-03-20T14:06:56,PR-01039,LOC-018,Geolocation,N,0,65
EVT-202603-000392,2026-03-14T13:49:57,PR-01024,LOC-020,Utilities,N,0,1
EVT-202603-000393,2026-03-27T16:24:28,PR-00010,LOC-019,Geolocation,N,0,173
EVT-202603-000394,2026-03-03T07:12:02,PR-00082,LOC-001,ANPR,N,0,1
EVT-202603-000395,2026-03-16T10:05:03,PR-00730,LOC-012,ANPR,N,0,2
EVT-202603-000396,2026-03-29T19:58:58,PR-02397,LOC-007,CCTV-FR,Y,1,89
EVT-202603-000397,2026-03-01T10:51:25,PR-01256,LOC-025,CCTV-FR,N,0,145
EVT-202603-000398,2026-03-19T11:06:36,PR-02720,LOC-011,Smartcard,N,0,4
EVT-202603-000399,2026-03-18T18:22:18,PR-02471,LOC-030,Biometric,N,0,7
EVT-202603-000400,2026-03-19T08:05:21,PR-02460,LOC-001,ANPR,N,0,4
EVT-202603-000401,2026-03-12T18:03:15,PR-00429,LOC-019,Geolocation,N,0,177
EVT-202603-000402,2026-03-14T05:42:10,PR-02386,LOC-002,ANPR,N,0,2
EVT-202603-000403,2026-03-19T21:08:37,PR-00976,LOC-028,ANPR,N,0,5
EVT-202603-000404,2026-03-17T15:08:56,PR-00762,LOC-024,ANPR,N,0,6
EVT-202603-000405,2026-03-31T03:47:19,PR-00284,LOC-023,ANPR,Y,3,1
EVT-202603-000406,2026-03-16T20:48:44,PR-00074,LOC-024,ANPR,N,0,1
EVT-202603-000407,2026-03-12T05:24:30,PR-01568,LOC-022,CCTV-FR,N,0,118
EVT-202603-000408,2026-03-29T03:29:49,PR-01754,LOC-019,Geolocation,Y,1,64
EVT-202603-000409,2026-03-28T02:02:45,PR-01036,LOC-023,ANPR,N,0,3
EVT-202603-000410,2026-03-21T19:11:12,PR-00754,LOC-016,CCTV-FR,Y,5,99
EVT-202603-000411,2026-03-29T21:06:16,PR-00332,LOC-024,ANPR,N,0,3
EVT-202603-000412,2026-03-09T17:06:53,PR-01250,LOC-028,ANPR,N,0,7
EVT-202603-000413,2026-03-13T09:53:12,PR-01142,LOC-005,Biometric,N,0,7
EVT-202603-000414,2026-03-04T11:07:42,PR-01058,LOC-020,Utilities,Y,1,2
EVT-202603-000415,2026-03-17T19:28:44,PR-01192,LOC-023,ANPR,N,0,6
EVT-202603-000416,2026-03-04T08:24:11,PR-01367,LOC-030,Biometric,N,0,1
EVT-202603-000417,2026-03-04T23:51:40,PR-02997,LOC-028,ANPR,N,0,8
EVT-202603-000418,2026-03-18T19:51:12,PR-00465,LOC-027,Biometric,Y,2,7
EVT-202603-000419,2026-03-05T23:26:32,PR-01515,LOC-030,Biometric,N,0,1
EVT-202603-000420,2026-03-10T23:47:19,PR-01823,LOC-025,CCTV-FR,Y,2,49
EVT-202603-000421,2026-03-22T08:51:16,PR-01644,LOC-014,CCTV-FR,N,0,110
EVT-202603-000422,2026-03-14T12:26:48,PR-00823,LOC-021,CCTV-FR,N,0,161
EVT-202603-000423,2026-03-05T18:36:29,PR-01455,LOC-002,ANPR,Y,2,4
EVT-202603-000424,2026-03-20T08:28:55,PR-01023,LOC-004,Biometric,N,0,3
EVT-202603-000425,2026-03-11T05:58:46,PR-00987,LOC-027,Biometric,N,0,1
EVT-202603-000426,2026-03-04T19:43:42,PR-01958,LOC-021,CCTV-FR,N,0,59
EVT-202603-000427,2026-03-05T18:04:33,PR-00381,LOC-010,Biometric,N,0,7
EVT-202603-000428,2026-03-05T03:58:53,PR-02097,LOC-013,Smartcard,N,0,3
EVT-202603-000429,2026-03-19T01:40:33,PR-01237,LOC-008,ANPR,N,0,8
EVT-202603-000430,2026-03-05T08:58:35,PR-02647,LOC-007,CCTV-FR,N,0,165
EVT-202603-000431,2026-03-04T19:05:20,PR-00770,LOC-022,CCTV-FR,N,0,67
EVT-202603-000432,2026-03-30T12:34:38,PR-00763,LOC-019,Geolocation,N,0,127
EVT-202603-000433,2026-03-20T16:48:28,PR-00523,LOC-019,Geolocation,Y,3,5
EVT-202603-000434,2026-03-24T00:51:38,PR-01496,LOC-027,Biometric,N,0,6
EVT-202603-000435,2026-03-11T02:44:48,PR-00555,LOC-030,Biometric,N,0,3
EVT-202603-000436,2026-03-19T22:47:49,PR-02503,LOC-001,ANPR,N,0,2
EVT-202603-000437,2026-03-24T20:13:35,PR-00977,LOC-015,CCTV-FR,N,0,155
EVT-202603-000438,2026-03-17T06:43:51,PR-01305,LOC-030,Biometric,N,0,5
EVT-202603-000439,2026-03-31T17:18:38,PR-00980,LOC-011,Smartcard,N,0,3
EVT-202603-000440,2026-03-16T14:36:05,PR-02964,LOC-030,Biometric,N,0,6
EVT-202603-000441,2026-03-10T17:15:09,PR-00205,LOC-019,Geolocation,N,0,102
EVT-202603-000442,2026-03-09T10:26:34,PR-01958,LOC-013,Smartcard,N,0,5
EVT-202603-000443,2026-03-12T14:24:29,PR-01631,LOC-018,Geolocation,N,0,131
EVT-202603-000444,2026-03-24T23:15:17,PR-02938,LOC-013,Smartcard,Y,4,3
EVT-202603-000445,2026-03-30T01:39:41,PR-02822,LOC-020,Utilities,N,0,8
EVT-202603-000446,2026-03-28T09:40:27,PR-00201,LOC-024,ANPR,N,0,4
EVT-202603-000447,2026-03-15T06:43:48,PR-00741,LOC-005,Biometric,N,0,5
EVT-202603-000448,2026-03-10T21:22:47,PR-02029,LOC-003,CCTV-FR,N,0,62
EVT-202603-000449,2026-03-22T01:07:03,PR-02607,LOC-010,Biometric,N,0,7
EVT-202603-000450,2026-03-21T23:47:16,PR-02928,LOC-014,CCTV-FR,N,0,156
EVT-202603-000451,2026-03-15T22:12:30,PR-02748,LOC-027,Biometric,Y,3,5
EVT-202603-000452,2026-03-22T01:01:47,PR-01351,LOC-012,ANPR,Y,2,1
EVT-202603-000453,2026-03-11T10:36:02,PR-02461,LOC-014,CCTV-FR,N,0,17
EVT-202603-000454,2026-03-27T16:20:05,PR-02795,LOC-013,Smartcard,N,0,7
EVT-202603-000455,2026-03-16T15:09:00,PR-00808,LOC-012,ANPR,N,0,8
EVT-202603-000456,2026-03-21T16:34:15,PR-02538,LOC-004,Biometric,N,0,7
EVT-202603-000457,2026-03-22T12:38:42,PR-01242,LOC-012,ANPR,N,0,3
EVT-202603-000458,2026-03-28T19:36:21,PR-00344,LOC-030,Biometric,N,0,3
EVT-202603-000459,2026-03-23T21:28:41,PR-01135,LOC-005,Biometric,N,0,2
EVT-202603-000460,2026-03-08T01:03:48,PR-00140,LOC-018,Geolocation,Y,3,62
EVT-202603-000461,2026-03-03T09:10:10,PR-01980,LOC-028,ANPR,N,0,1
EVT-202603-000462,2026-03-14T05:25:56,PR-02994,LOC-008,ANPR,N,0,5
EVT-202603-000463,2026-03-27T04:52:29,PR-00909,LOC-008,ANPR,N,0,6
EVT-202603-000464,2026-03-19T04:52:24,PR-02043,LOC-025,CCTV-FR,N,0,37
EVT-202603-000465,2026-03-24T14:13:01,PR-01990,LOC-015,CCTV-FR,N,0,52
EVT-202603-000466,2026-03-12T01:32:49,PR-00289,LOC-014,CCTV-FR,N,0,96
EVT-202603-000467,2026-03-16T07:52:36,PR-01414,LOC-003,CCTV-FR,N,0,35
EVT-202603-000468,2026-03-25T10:53:55,PR-02631,LOC-002,ANPR,Y,2,8
EVT-202603-000469,2026-03-18T17:58:56,PR-00351,LOC-017,CCTV-FR,N,0,153
EVT-202603-000470,2026-03-07T03:59:33,PR-02164,LOC-006,Smartcard,N,0,2
EVT-202603-000471,2026-03-21T21:30:15,PR-01146,LOC-002,ANPR,N,0,2
EVT-202603-000472,2026-03-22T18:46:58,PR-02882,LOC-023,ANPR,N,0,6
EVT-202603-000473,2026-03-17T07:11:25,PR-01701,LOC-024,ANPR,N,0,8
EVT-202603-000474,2026-03-31T11:47:58,PR-00067,LOC-009,ANPR,N,0,8
EVT-202603-000475,2026-03-28T09:33:57,PR-01721,LOC-007,CCTV-FR,N,0,86
EVT-202603-000476,2026-03-26T22:54:50,PR-01029,LOC-015,CCTV-FR,N,0,34
EVT-202603-000477,2026-03-02T06:01:48,PR-00853,LOC-029,Biometric,N,0,4
EVT-202603-000478,2026-03-31T17:31:02,PR-02248,LOC-029,Biometric,N,0,7
EVT-202603-000479,2026-03-17T01:10:51,PR-01989,LOC-014,CCTV-FR,Y,1,173
EVT-202603-000480,2026-03-29T07:15:05,PR-00717,LOC-026,Smartcard,N,0,8
EVT-202603-000481,2026-03-17T02:00:35,PR-02248,LOC-002,ANPR,N,0,8
EVT-202603-000482,2026-03-07T09:17:19,PR-02901,LOC-002,ANPR,N,0,1
EVT-202603-000483,2026-03-29T15:12:48,PR-02975,LOC-015,CCTV-FR,N,0,180
EVT-202603-000484,2026-03-10T11:12:25,PR-00927,LOC-027,Biometric,N,0,4
EVT-202603-000485,2026-03-13T17:46:20,PR-01293,LOC-019,Geolocation,N,0,171
EVT-202603-000486,2026-03-07T17:53:36,PR-02055,LOC-022,CCTV-FR,Y,1,41
EVT-202603-000487,2026-03-17T13:26:50,PR-01633,LOC-025,CCTV-FR,N,0,95
EVT-202603-000488,2026-03-01T12:00:00,PR-01680,LOC-009,ANPR,N,0,4
EVT-202603-000489,2026-03-15T09:56:49,PR-00114,LOC-008,ANPR,N,0,1
EVT-202603-000490,2026-03-14T20:14:39,PR-02583,LOC-029,Biometric,Y,2,5
EVT-202603-000491,2026-03-21T07:33:12,PR-00283,LOC-008,ANPR,N,0,8
EVT-202603-000492,2026-03-18T08:10:50,PR-01113,LOC-006,Smartcard,N,0,6
EVT-202603-000493,2026-03-21T15:56:23,PR-00357,LOC-015,CCTV-FR,N,0,102
EVT-202603-000494,2026-03-14T18:44:07,PR-02118,LOC-009,ANPR,N,0,7
EVT-202603-000495,2026-03-09T13:15:24,PR-01349,LOC-030,Biometric,N,0,1
EVT-202603-000496,2026-03-25T19:56:21,PR-00990,LOC-015,CCTV-FR,Y,1,165
EVT-202603-000497,2026-03-21T15:24:05,PR-00433,LOC-025,CCTV-FR,N,0,90
EVT-202603-000498,2026-03-24T05:40:42,PR-01008,LOC-005,Biometric,N,0,5
EVT-202603-000499,2026-03-23T10:04:59,PR-00717,LOC-014,CCTV-FR,N,0,120
EVT-202603-000500,2026-03-30T22:47:08,PR-02983,LOC-028,ANPR,N,0,7
EVT-202603-000501,2026-03-11T00:20:50,PR-00981,LOC-030,Biometric,N,0,8
EVT-202603-000502,2026-03-19T03:47:47,PR-00010,LOC-011,Smartcard,N,0,8
EVT-202603-000503,2026-03-06T17:51:14,PR-00633,LOC-010,Biometric,N,0,4
EVT-202603-000504,2026-03-17T07:22:27,PR-02784,LOC-022,CCTV-FR,Y,3,55
EVT-202603-000505,2026-03-03T18:05:52,PR-01923,LOC-004,Biometric,N,0,3
EVT-202603-000506,2026-03-13T00:18:22,PR-00022,LOC-024,ANPR,N,0,1
EVT-202603-000507,2026-03-25T20:54:32,PR-02474,LOC-014,CCTV-FR,N,0,53
EVT-202603-000508,2026-03-27T01:04:49,PR-02670,LOC-023,ANPR,Y,1,3
EVT-202603-000509,2026-03-24T10:05:08,PR-01727,LOC-012,ANPR,N,0,8
EVT-202603-000510,2026-03-30T06:55:17,PR-02268,LOC-025,CCTV-FR,N,0,19
EVT-202603-000511,2026-03-04T09:51:45,PR-01014,LOC-016,CCTV-FR,N,0,156
EVT-202603-000512,2026-03-20T00:12:21,PR-01951,LOC-001,ANPR,N,0,6
EVT-202603-000513,2026-03-30T01:38:25,PR-01716,LOC-015,CCTV-FR,N,0,22
EVT-202603-000514,2026-03-05T15:15:13,PR-01901,LOC-016,CCTV-FR,N,0,53
EVT-202603-000515,2026-03-23T15:41:26,PR-00694,LOC-019,Geolocation,N,0,25
EVT-202603-000516,2026-03-08T03:33:49,PR-00453,LOC-029,Biometric,N,0,4
EVT-202603-000517,2026-03-23T17:38:58,PR-01563,LOC-012,ANPR,N,0,3
EVT-202603-000518,2026-03-31T07:35:05,PR-01843,LOC-017,CCTV-FR,N,0,78
EVT-202603-000519,2026-03-04T08:06:35,PR-01217,LOC-014,CCTV-FR,N,0,15
EVT-202603-000520,2026-03-16T09:11:23,PR-00364,LOC-008,ANPR,N,0,8
EVT-202603-000521,2026-03-14T15:06:19,PR-00326,LOC-004,Biometric,N,0,3
EVT-202603-000522,2026-03-12T09:06:03,PR-02966,LOC-015,CCTV-FR,N,0,158
EVT-202603-000523,2026-03-14T16:21:45,PR-01850,LOC-011,Smartcard,N,0,1
EVT-202603-000524,2026-03-06T08:39:17,PR-02785,LOC-004,Biometric,N,0,5
EVT-202603-000525,2026-03-11T08:09:01,PR-02084,LOC-026,Smartcard,N,0,7
EVT-202603-000526,2026-03-19T15:32:16,PR-00070,LOC-026,Smartcard,N,0,4
EVT-202603-000527,2026-03-23T09:10:42,PR-01735,LOC-006,Smartcard,N,0,2
EVT-202603-000528,2026-03-21T06:40:26,PR-00357,LOC-005,Biometric,Y,4,4
EVT-202603-000529,2026-03-17T16:29:28,PR-02235,LOC-005,Biometric,N,0,8
EVT-202603-000530,2026-03-08T10:56:00,PR-00828,LOC-004,Biometric,N,0,8
EVT-202603-000531,2026-03-08T18:44:21,PR-01057,LOC-008,ANPR,N,0,1
EVT-202603-000532,2026-03-28T18:28:33,PR-02662,LOC-007,CCTV-FR,N,0,104
EVT-202603-000533,2026-03-01T14:18:06,PR-00787,LOC-029,Biometric,N,0,7
EVT-202603-000534,2026-03-17T06:25:30,PR-02579,LOC-024,ANPR,N,0,4
EVT-202603-000535,2026-03-02T07:18:55,PR-00994,LOC-022,CCTV-FR,N,0,100
EVT-202603-000536,2026-03-26T01:08:51,PR-01896,LOC-025,CCTV-FR,N,0,169
EVT-202603-000537,2026-03-18T00:40:26,PR-02001,LOC-013,Smartcard,N,0,5
EVT-202603-000538,2026-03-07T17:13:18,PR-02291,LOC-002,ANPR,N,0,4
EVT-202603-000539,2026-03-26T07:20:47,PR-02693,LOC-001,ANPR,N,0,7
EVT-202603-000540,2026-03-03T12:28:58,PR-01094,LOC-024,ANPR,N,0,1
EVT-202603-000541,2026-03-04T04:10:06,PR-01777,LOC-019,Geolocation,N,0,135
EVT-202603-000542,2026-03-22T04:27:13,PR-00079,LOC-007,CCTV-FR,Y,1,64
EVT-202603-000543,2026-03-14T05:38:41,PR-01695,LOC-022,CCTV-FR,N,0,97
EVT-202603-000544,2026-03-06T19:09:12,PR-02603,LOC-014,CCTV-FR,N,0,27
EVT-202603-000545,2026-03-06T12:26:28,PR-02618,LOC-006,Smartcard,N,0,6
EVT-202603-000546,2026-03-18T06:30:41,PR-00909,LOC-030,Biometric,N,0,6
EVT-202603-000547,2026-03-25T23:45:39,PR-01953,LOC-020,Utilities,N,0,4
EVT-202603-000548,2026-03-26T12:34:45,PR-01226,LOC-029,Biometric,N,0,4
EVT-202603-000549,2026-03-18T10:57:49,PR-02517,LOC-004,Biometric,N,0,5
EVT-202603-000550,2026-03-26T10:38:36,PR-01864,LOC-019,Geolocation,N,0,108
EVT-202603-000551,2026-03-18T06:53:43,PR-02411,LOC-007,CCTV-FR,Y,1,143
EVT-202603-000552,2026-03-27T08:29:46,PR-01512,LOC-024,ANPR,Y,2,6
EVT-202603-000553,2026-03-09T04:07:07,PR-02519,LOC-022,CCTV-FR,N,0,88
EVT-202603-000554,2026-03-16T16:01:52,PR-00334,LOC-019,Geolocation,N,0,144
EVT-202603-000555,2026-03-17T18:41:47,PR-00405,LOC-026,Smartcard,N,0,1
EVT-202603-000556,2026-03-02T03:33:48,PR-00638,LOC-019,Geolocation,N,0,137
EVT-202603-000557,2026-03-30T08:02:29,PR-00345,LOC-028,ANPR,N,0,3
EVT-202603-000558,2026-03-18T17:56:13,PR-02326,LOC-009,ANPR,N,0,2
EVT-202603-000559,2026-03-29T15:42:01,PR-00018,LOC-002,ANPR,N,0,6
EVT-202603-000560,2026-03-26T15:15:31,PR-02806,LOC-029,Biometric,N,0,4
EVT-202603-000561,2026-03-21T16:52:28,PR-02345,LOC-025,CCTV-FR,N,0,11
EVT-202603-000562,2026-03-13T02:37:33,PR-02430,LOC-021,CCTV-FR,N,0,180
EVT-202603-000563,2026-03-28T00:12:10,PR-00737,LOC-006,Smartcard,N,0,5
EVT-202603-000564,2026-03-18T03:15:31,PR-01159,LOC-002,ANPR,N,0,8
EVT-202603-000565,2026-03-14T23:15:06,PR-02899,LOC-016,CCTV-FR,N,0,175
EVT-202603-000566,2026-03-27T07:26:51,PR-01298,LOC-003,CCTV-FR,N,0,27
EVT-202603-000567,2026-03-08T00:27:30,PR-02831,LOC-024,ANPR,N,0,2
EVT-202603-000568,2026-03-18T08:14:45,PR-00855,LOC-008,ANPR,N,0,7
EVT-202603-000569,2026-03-03T16:47:18,PR-00925,LOC-022,CCTV-FR,N,0,29
EVT-202603-000570,2026-03-02T12:43:57,PR-00678,LOC-010,Biometric,N,0,4
EVT-202603-000571,2026-03-31T18:21:43,PR-01829,LOC-017,CCTV-FR,N,0,14
EVT-202603-000572,2026-03-30T15:37:15,PR-02616,LOC-016,CCTV-FR,N,0,15
EVT-202603-000573,2026-03-23T09:06:33,PR-02069,LOC-018,Geolocation,N,0,147
EVT-202603-000574,2026-03-14T18:20:35,PR-01136,LOC-029,Biometric,N,0,5
EVT-202603-000575,2026-03-07T12:41:33,PR-02021,LOC-004,Biometric,N,0,4
EVT-202603-000576,2026-03-04T04:33:04,PR-01689,LOC-018,Geolocation,N,0,124
EVT-202603-000577,2026-03-03T00:20:10,PR-00890,LOC-022,CCTV-FR,N,0,21
EVT-202603-000578,2026-03-06T15:58:35,PR-01349,LOC-014,CCTV-FR,N,0,19
EVT-202603-000579,2026-03-20T21:52:40,PR-00831,LOC-005,Biometric,N,0,7
EVT-202603-000580,2026-03-21T19:26:20,PR-01044,LOC-013,Smartcard,N,0,4
EVT-202603-000581,2026-03-01T14:40:31,PR-01604,LOC-011,Smartcard,N,0,6
EVT-202603-000582,2026-03-20T23:31:28,PR-01397,LOC-022,CCTV-FR,N,0,68
EVT-202603-000583,2026-03-30T20:57:44,PR-00873,LOC-021,CCTV-FR,N,0,25
EVT-202603-000584,2026-03-11T19:42:05,PR-01822,LOC-003,CCTV-FR,N,0,15
EVT-202603-000585,2026-03-10T09:18:25,PR-01156,LOC-013,Smartcard,N,0,5
EVT-202603-000586,2026-03-30T21:38:31,PR-00278,LOC-007,CCTV-FR,N,0,108
EVT-202603-000587,2026-03-08T09:45:27,PR-01663,LOC-026,Smartcard,N,0,1
EVT-202603-000588,2026-03-06T00:29:57,PR-01458,LOC-011,Smartcard,Y,1,7
EVT-202603-000589,2026-03-08T08:12:14,PR-02743,LOC-003,CCTV-FR,N,0,144
